image_id,cnn_image_path,cnn_repo_relative_path,class_name,class_index,global_lap_num,session,session_lap_num,sponsor_regime,signal_type,hit_number,raw_csv_path,raw_image_exists,s1_time_ms,s1_time_seconds,delta_1_seconds,delta_2_seconds,has_delta_data
lap_0152_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_5_Brake hit_2.png,Data/image-data/session-17/brake/Lap_5_Brake hit_2.png,standard_laps,1,152,17,5,old_sponsor,brake,2,../Data/image-data/session-17/brake/Lap_5_Brake hit_2.png,True,28216,28.216,1.365225076675415,2.3408846855163574,True
lap_0152_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_5_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_5_Throttle hit_1.png,standard_laps,1,152,17,5,old_sponsor,throttle,1,../Data/image-data/session-17/throttle/Lap_5_Throttle hit_1.png,True,28216,28.216,1.365225076675415,2.3408846855163574,True
lap_0152_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_5_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_5_Throttle hit_2.png,standard_laps,1,152,17,5,old_sponsor,throttle,2,../Data/image-data/session-17/throttle/Lap_5_Throttle hit_2.png,True,28216,28.216,1.365225076675415,2.3408846855163574,True
lap_0153_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_6_Brake hit_1.png,Data/image-data/session-17/brake/Lap_6_Brake hit_1.png,standard_laps,1,153,17,6,old_sponsor,brake,1,../Data/image-data/session-17/brake/Lap_6_Brake hit_1.png,True,28327,28.327,1.597193956375122,2.3816933631896973,True
lap_0153_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_6_Brake hit_2.png,Data/image-data/session-17/brake/Lap_6_Brake hit_2.png,standard_laps,1,153,17,6,old_sponsor,brake,2,../Data/image-data/session-17/brake/Lap_6_Brake hit_2.png,True,28327,28.327,1.597193956375122,2.3816933631896973,True
lap_0153_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_6_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_6_Throttle hit_1.png,standard_laps,1,153,17,6,old_sponsor,throttle,1,../Data/image-data/session-17/throttle/Lap_6_Throttle hit_1.png,True,28327,28.327,1.597193956375122,2.3816933631896973,True
lap_0153_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_6_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_6_Throttle hit_2.png,standard_laps,1,153,17,6,old_sponsor,throttle,2,../Data/image-data/session-17/throttle/Lap_6_Throttle hit_2.png,True,28327,28.327,1.597193956375122,2.3816933631896973,True
lap_0154_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_7_Brake hit_1.png,Data/image-data/session-17/brake/Lap_7_Brake hit_1.png,optimal_laps,0,154,17,7,old_sponsor,brake,1,../Data/image-data/session-17/brake/Lap_7_Brake hit_1.png,True,27759,27.759,1.1274709701538086,2.05104398727417,True
lap_0154_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_7_Brake hit_2.png,Data/image-data/session-17/brake/Lap_7_Brake hit_2.png,optimal_laps,0,154,17,7,old_sponsor,brake,2,../Data/image-data/session-17/brake/Lap_7_Brake hit_2.png,True,27759,27.759,1.1274709701538086,2.05104398727417,True
lap_0154_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_7_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_7_Throttle hit_1.png,optimal_laps,0,154,17,7,old_sponsor,throttle,1,../Data/image-data/session-17/throttle/Lap_7_Throttle hit_1.png,True,27759,27.759,1.1274709701538086,2.05104398727417,True
lap_0154_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_7_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_7_Throttle hit_2.png,optimal_laps,0,154,17,7,old_sponsor,throttle,2,../Data/image-data/session-17/throttle/Lap_7_Throttle hit_2.png,True,27759,27.759,1.1274709701538086,2.05104398727417,True
lap_0155_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_8_Brake hit_1.png,Data/image-data/session-17/brake/Lap_8_Brake hit_1.png,optimal_laps,0,155,17,8,old_sponsor,brake,1,../Data/image-data/session-17/brake/Lap_8_Brake hit_1.png,True,27473,27.473,1.0312378406524658,2.451707601547241,True
lap_0155_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_8_Brake hit_2.png,Data/image-data/session-17/brake/Lap_8_Brake hit_2.png,optimal_laps,0,155,17,8,old_sponsor,brake,2,../Data/image-data/session-17/brake/Lap_8_Brake hit_2.png,True,27473,27.473,1.0312378406524658,2.451707601547241,True
lap_0155_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_8_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_8_Throttle hit_1.png,optimal_laps,0,155,17,8,old_sponsor,throttle,1,../Data/image-data/session-17/throttle/Lap_8_Throttle hit_1.png,True,27473,27.473,1.0312378406524658,2.451707601547241,True
lap_0155_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_8_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_8_Throttle hit_2.png,optimal_laps,0,155,17,8,old_sponsor,throttle,2,../Data/image-data/session-17/throttle/Lap_8_Throttle hit_2.png,True,27473,27.473,1.0312378406524658,2.451707601547241,True
lap_0156_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_9_Brake hit_1.png,Data/image-data/session-17/brake/Lap_9_Brake hit_1.png,sub_standard_laps,2,156,17,9,old_sponsor,brake,1,../Data/image-data/session-17/brake/Lap_9_Brake hit_1.png,True,28644,28.644,2.0053577423095703,2.4931750297546387,True
lap_0156_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_9_Brake hit_2.png,Data/image-data/session-17/brake/Lap_9_Brake hit_2.png,sub_standard_laps,2,156,17,9,old_sponsor,brake,2,../Data/image-data/session-17/brake/Lap_9_Brake hit_2.png,True,28644,28.644,2.0053577423095703,2.4931750297546387,True
lap_0156_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_9_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_9_Throttle hit_1.png,sub_standard_laps,2,156,17,9,old_sponsor,throttle,1,../Data/image-data/session-17/throttle/Lap_9_Throttle hit_1.png,True,28644,28.644,2.0053577423095703,2.4931750297546387,True
lap_0156_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_9_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_9_Throttle hit_2.png,sub_standard_laps,2,156,17,9,old_sponsor,throttle,2,../Data/image-data/session-17/throttle/Lap_9_Throttle hit_2.png,True,28644,28.644,2.0053577423095703,2.4931750297546387,True
lap_0157_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_10_Brake hit_1.png,Data/image-data/session-17/brake/Lap_10_Brake hit_1.png,standard_laps,1,157,17,10,old_sponsor,brake,1,../Data/image-data/session-17/brake/Lap_10_Brake hit_1.png,True,28116,28.116,1.192399024963379,1.9706494808197021,True
lap_0157_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_10_Brake hit_2.png,Data/image-data/session-17/brake/Lap_10_Brake hit_2.png,standard_laps,1,157,17,10,old_sponsor,brake,2,../Data/image-data/session-17/brake/Lap_10_Brake hit_2.png,True,28116,28.116,1.192399024963379,1.9706494808197021,True
lap_0157_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_10_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_10_Throttle hit_1.png,standard_laps,1,157,17,10,old_sponsor,throttle,1,../Data/image-data/session-17/throttle/Lap_10_Throttle hit_1.png,True,28116,28.116,1.192399024963379,1.9706494808197021,True
lap_0157_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_10_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_10_Throttle hit_2.png,standard_laps,1,157,17,10,old_sponsor,throttle,2,../Data/image-data/session-17/throttle/Lap_10_Throttle hit_2.png,True,28116,28.116,1.192399024963379,1.9706494808197021,True
lap_0158_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_11_Brake hit_1.png,Data/image-data/session-17/brake/Lap_11_Brake hit_1.png,standard_laps,1,158,17,11,old_sponsor,brake,1,../Data/image-data/session-17/brake/Lap_11_Brake hit_1.png,True,28251,28.251,1.3031864166259766,2.5662388801574707,True
lap_0158_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_11_Brake hit_2.png,Data/image-data/session-17/brake/Lap_11_Brake hit_2.png,standard_laps,1,158,17,11,old_sponsor,brake,2,../Data/image-data/session-17/brake/Lap_11_Brake hit_2.png,True,28251,28.251,1.3031864166259766,2.5662388801574707,True
lap_0158_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_11_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_11_Throttle hit_1.png,standard_laps,1,158,17,11,old_sponsor,throttle,1,../Data/image-data/session-17/throttle/Lap_11_Throttle hit_1.png,True,28251,28.251,1.3031864166259766,2.5662388801574707,True
lap_0158_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_11_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_11_Throttle hit_2.png,standard_laps,1,158,17,11,old_sponsor,throttle,2,../Data/image-data/session-17/throttle/Lap_11_Throttle hit_2.png,True,28251,28.251,1.3031864166259766,2.5662388801574707,True
lap_0159_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_12_Brake hit_1.png,Data/image-data/session-17/brake/Lap_12_Brake hit_1.png,standard_laps,1,159,17,12,old_sponsor,brake,1,../Data/image-data/session-17/brake/Lap_12_Brake hit_1.png,True,28368,28.368,1.080779790878296,2.6297497749328613,True
lap_0159_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_12_Brake hit_2.png,Data/image-data/session-17/brake/Lap_12_Brake hit_2.png,standard_laps,1,159,17,12,old_sponsor,brake,2,../Data/image-data/session-17/brake/Lap_12_Brake hit_2.png,True,28368,28.368,1.080779790878296,2.6297497749328613,True
lap_0159_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_12_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_12_Throttle hit_1.png,standard_laps,1,159,17,12,old_sponsor,throttle,1,../Data/image-data/session-17/throttle/Lap_12_Throttle hit_1.png,True,28368,28.368,1.080779790878296,2.6297497749328613,True
lap_0159_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_12_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_12_Throttle hit_2.png,standard_laps,1,159,17,12,old_sponsor,throttle,2,../Data/image-data/session-17/throttle/Lap_12_Throttle hit_2.png,True,28368,28.368,1.080779790878296,2.6297497749328613,True
lap_0160_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_13_Brake hit_1.png,Data/image-data/session-17/brake/Lap_13_Brake hit_1.png,standard_laps,1,160,17,13,old_sponsor,brake,1,../Data/image-data/session-17/brake/Lap_13_Brake hit_1.png,True,28106,28.106,1.1090903282165527,1.9718570709228516,True
lap_0160_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_13_Brake hit_2.png,Data/image-data/session-17/brake/Lap_13_Brake hit_2.png,standard_laps,1,160,17,13,old_sponsor,brake,2,../Data/image-data/session-17/brake/Lap_13_Brake hit_2.png,True,28106,28.106,1.1090903282165527,1.9718570709228516,True
lap_0160_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_13_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_13_Throttle hit_1.png,standard_laps,1,160,17,13,old_sponsor,throttle,1,../Data/image-data/session-17/throttle/Lap_13_Throttle hit_1.png,True,28106,28.106,1.1090903282165527,1.9718570709228516,True
lap_0160_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_13_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_13_Throttle hit_2.png,standard_laps,1,160,17,13,old_sponsor,throttle,2,../Data/image-data/session-17/throttle/Lap_13_Throttle hit_2.png,True,28106,28.106,1.1090903282165527,1.9718570709228516,True
lap_0161_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_14_Brake hit_1.png,Data/image-data/session-17/brake/Lap_14_Brake hit_1.png,sub_standard_laps,2,161,17,14,old_sponsor,brake,1,../Data/image-data/session-17/brake/Lap_14_Brake hit_1.png,True,28820,28.82,2.15435528755188,1.9005639553070068,True
lap_0161_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\brake\Lap_14_Brake hit_2.png,Data/image-data/session-17/brake/Lap_14_Brake hit_2.png,sub_standard_laps,2,161,17,14,old_sponsor,brake,2,../Data/image-data/session-17/brake/Lap_14_Brake hit_2.png,True,28820,28.82,2.15435528755188,1.9005639553070068,True
lap_0161_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_14_Throttle hit_1.png,Data/image-data/session-17/throttle/Lap_14_Throttle hit_1.png,sub_standard_laps,2,161,17,14,old_sponsor,throttle,1,../Data/image-data/session-17/throttle/Lap_14_Throttle hit_1.png,True,28820,28.82,2.15435528755188,1.9005639553070068,True
lap_0161_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-17\throttle\Lap_14_Throttle hit_2.png,Data/image-data/session-17/throttle/Lap_14_Throttle hit_2.png,sub_standard_laps,2,161,17,14,old_sponsor,throttle,2,../Data/image-data/session-17/throttle/Lap_14_Throttle hit_2.png,True,28820,28.82,2.15435528755188,1.9005639553070068,True
lap_0163_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_2_Brake hit_1.png,Data/image-data/session-18/brake/Lap_2_Brake hit_1.png,standard_laps,1,163,18,2,old_sponsor,brake,1,../Data/image-data/session-18/brake/Lap_2_Brake hit_1.png,True,28143,28.143,1.2327313423156738,2.3759639263153076,True
lap_0163_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_2_Brake hit_2.png,Data/image-data/session-18/brake/Lap_2_Brake hit_2.png,standard_laps,1,163,18,2,old_sponsor,brake,2,../Data/image-data/session-18/brake/Lap_2_Brake hit_2.png,True,28143,28.143,1.2327313423156738,2.3759639263153076,True
lap_0163_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_2_Throttle hit_1.png,Data/image-data/session-18/throttle/Lap_2_Throttle hit_1.png,standard_laps,1,163,18,2,old_sponsor,throttle,1,../Data/image-data/session-18/throttle/Lap_2_Throttle hit_1.png,True,28143,28.143,1.2327313423156738,2.3759639263153076,True
lap_0163_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_2_Throttle hit_2.png,Data/image-data/session-18/throttle/Lap_2_Throttle hit_2.png,standard_laps,1,163,18,2,old_sponsor,throttle,2,../Data/image-data/session-18/throttle/Lap_2_Throttle hit_2.png,True,28143,28.143,1.2327313423156738,2.3759639263153076,True
lap_0165_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_4_Brake hit_1.png,Data/image-data/session-18/brake/Lap_4_Brake hit_1.png,standard_laps,1,165,18,4,old_sponsor,brake,1,../Data/image-data/session-18/brake/Lap_4_Brake hit_1.png,True,28145,28.145,1.3184525966644287,2.0848288536071777,True
lap_0165_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_4_Brake hit_2.png,Data/image-data/session-18/brake/Lap_4_Brake hit_2.png,standard_laps,1,165,18,4,old_sponsor,brake,2,../Data/image-data/session-18/brake/Lap_4_Brake hit_2.png,True,28145,28.145,1.3184525966644287,2.0848288536071777,True
lap_0165_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_4_Throttle hit_1.png,Data/image-data/session-18/throttle/Lap_4_Throttle hit_1.png,standard_laps,1,165,18,4,old_sponsor,throttle,1,../Data/image-data/session-18/throttle/Lap_4_Throttle hit_1.png,True,28145,28.145,1.3184525966644287,2.0848288536071777,True
lap_0165_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_4_Throttle hit_2.png,Data/image-data/session-18/throttle/Lap_4_Throttle hit_2.png,standard_laps,1,165,18,4,old_sponsor,throttle,2,../Data/image-data/session-18/throttle/Lap_4_Throttle hit_2.png,True,28145,28.145,1.3184525966644287,2.0848288536071777,True
lap_0166_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_5_Brake hit_1.png,Data/image-data/session-18/brake/Lap_5_Brake hit_1.png,optimal_laps,0,166,18,5,old_sponsor,brake,1,../Data/image-data/session-18/brake/Lap_5_Brake hit_1.png,True,28103,28.103,1.0970425605773926,2.484555721282959,True
lap_0166_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_5_Brake hit_2.png,Data/image-data/session-18/brake/Lap_5_Brake hit_2.png,optimal_laps,0,166,18,5,old_sponsor,brake,2,../Data/image-data/session-18/brake/Lap_5_Brake hit_2.png,True,28103,28.103,1.0970425605773926,2.484555721282959,True
lap_0166_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_5_Throttle hit_1.png,Data/image-data/session-18/throttle/Lap_5_Throttle hit_1.png,optimal_laps,0,166,18,5,old_sponsor,throttle,1,../Data/image-data/session-18/throttle/Lap_5_Throttle hit_1.png,True,28103,28.103,1.0970425605773926,2.484555721282959,True
lap_0166_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_5_Throttle hit_2.png,Data/image-data/session-18/throttle/Lap_5_Throttle hit_2.png,optimal_laps,0,166,18,5,old_sponsor,throttle,2,../Data/image-data/session-18/throttle/Lap_5_Throttle hit_2.png,True,28103,28.103,1.0970425605773926,2.484555721282959,True
lap_0167_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_6_Brake hit_1.png,Data/image-data/session-18/brake/Lap_6_Brake hit_1.png,standard_laps,1,167,18,6,old_sponsor,brake,1,../Data/image-data/session-18/brake/Lap_6_Brake hit_1.png,True,28473,28.473,1.229271650314331,2.9703714847564697,True
lap_0167_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_6_Brake hit_2.png,Data/image-data/session-18/brake/Lap_6_Brake hit_2.png,standard_laps,1,167,18,6,old_sponsor,brake,2,../Data/image-data/session-18/brake/Lap_6_Brake hit_2.png,True,28473,28.473,1.229271650314331,2.9703714847564697,True
lap_0167_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_6_Throttle hit_1.png,Data/image-data/session-18/throttle/Lap_6_Throttle hit_1.png,standard_laps,1,167,18,6,old_sponsor,throttle,1,../Data/image-data/session-18/throttle/Lap_6_Throttle hit_1.png,True,28473,28.473,1.229271650314331,2.9703714847564697,True
lap_0167_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_6_Throttle hit_2.png,Data/image-data/session-18/throttle/Lap_6_Throttle hit_2.png,standard_laps,1,167,18,6,old_sponsor,throttle,2,../Data/image-data/session-18/throttle/Lap_6_Throttle hit_2.png,True,28473,28.473,1.229271650314331,2.9703714847564697,True
lap_0168_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_7_Brake hit_1.png,Data/image-data/session-18/brake/Lap_7_Brake hit_1.png,standard_laps,1,168,18,7,old_sponsor,brake,1,../Data/image-data/session-18/brake/Lap_7_Brake hit_1.png,True,28128,28.128,1.002866268157959,2.3822920322418213,True
lap_0168_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_7_Brake hit_2.png,Data/image-data/session-18/brake/Lap_7_Brake hit_2.png,standard_laps,1,168,18,7,old_sponsor,brake,2,../Data/image-data/session-18/brake/Lap_7_Brake hit_2.png,True,28128,28.128,1.002866268157959,2.3822920322418213,True
lap_0168_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_7_Throttle hit_1.png,Data/image-data/session-18/throttle/Lap_7_Throttle hit_1.png,standard_laps,1,168,18,7,old_sponsor,throttle,1,../Data/image-data/session-18/throttle/Lap_7_Throttle hit_1.png,True,28128,28.128,1.002866268157959,2.3822920322418213,True
lap_0168_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_7_Throttle hit_2.png,Data/image-data/session-18/throttle/Lap_7_Throttle hit_2.png,standard_laps,1,168,18,7,old_sponsor,throttle,2,../Data/image-data/session-18/throttle/Lap_7_Throttle hit_2.png,True,28128,28.128,1.002866268157959,2.3822920322418213,True
lap_0169_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_8_Brake hit_1.png,Data/image-data/session-18/brake/Lap_8_Brake hit_1.png,optimal_laps,0,169,18,8,old_sponsor,brake,1,../Data/image-data/session-18/brake/Lap_8_Brake hit_1.png,True,27750,27.75,1.2317121028900146,2.3537824153900146,True
lap_0169_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_8_Brake hit_2.png,Data/image-data/session-18/brake/Lap_8_Brake hit_2.png,optimal_laps,0,169,18,8,old_sponsor,brake,2,../Data/image-data/session-18/brake/Lap_8_Brake hit_2.png,True,27750,27.75,1.2317121028900146,2.3537824153900146,True
lap_0169_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_8_Throttle hit_1.png,Data/image-data/session-18/throttle/Lap_8_Throttle hit_1.png,optimal_laps,0,169,18,8,old_sponsor,throttle,1,../Data/image-data/session-18/throttle/Lap_8_Throttle hit_1.png,True,27750,27.75,1.2317121028900146,2.3537824153900146,True
lap_0169_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_8_Throttle hit_2.png,Data/image-data/session-18/throttle/Lap_8_Throttle hit_2.png,optimal_laps,0,169,18,8,old_sponsor,throttle,2,../Data/image-data/session-18/throttle/Lap_8_Throttle hit_2.png,True,27750,27.75,1.2317121028900146,2.3537824153900146,True
lap_0170_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_9_Brake hit_1.png,Data/image-data/session-18/brake/Lap_9_Brake hit_1.png,optimal_laps,0,170,18,9,old_sponsor,brake,1,../Data/image-data/session-18/brake/Lap_9_Brake hit_1.png,True,27864,27.864,1.1317269802093506,2.5305228233337402,True
lap_0170_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\brake\Lap_9_Brake hit_2.png,Data/image-data/session-18/brake/Lap_9_Brake hit_2.png,optimal_laps,0,170,18,9,old_sponsor,brake,2,../Data/image-data/session-18/brake/Lap_9_Brake hit_2.png,True,27864,27.864,1.1317269802093506,2.5305228233337402,True
lap_0170_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_9_Throttle hit_1.png,Data/image-data/session-18/throttle/Lap_9_Throttle hit_1.png,optimal_laps,0,170,18,9,old_sponsor,throttle,1,../Data/image-data/session-18/throttle/Lap_9_Throttle hit_1.png,True,27864,27.864,1.1317269802093506,2.5305228233337402,True
lap_0170_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-18\throttle\Lap_9_Throttle hit_2.png,Data/image-data/session-18/throttle/Lap_9_Throttle hit_2.png,optimal_laps,0,170,18,9,old_sponsor,throttle,2,../Data/image-data/session-18/throttle/Lap_9_Throttle hit_2.png,True,27864,27.864,1.1317269802093506,2.5305228233337402,True
lap_0172_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-19\brake\Lap_1_Brake hit_1.png,Data/image-data/session-19/brake/Lap_1_Brake hit_1.png,standard_laps,1,172,19,1,old_sponsor,brake,1,../Data/image-data/session-19/brake/Lap_1_Brake hit_1.png,True,28359,28.359,1.3337793350219727,2.538154125213623,True
lap_0172_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-19\brake\Lap_1_Brake hit_2.png,Data/image-data/session-19/brake/Lap_1_Brake hit_2.png,standard_laps,1,172,19,1,old_sponsor,brake,2,../Data/image-data/session-19/brake/Lap_1_Brake hit_2.png,True,28359,28.359,1.3337793350219727,2.538154125213623,True
