image_id,cnn_image_path,cnn_repo_relative_path,class_name,class_index,global_lap_num,session,session_lap_num,signal_type,hit_number,raw_csv_path,raw_image_path,raw_repo_relative_path,raw_image_exists,s1_time_ms,s1_time_seconds,incident,delta_1_seconds,delta_2_seconds,associated_delta_seconds,has_delta_data,split
lap_0107_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0107_brake_02.png,Data/cnn-classes/standard_laps/lap_0107_brake_02.png,standard_laps,1,107,12,3,brake,2,../Data/image-data/session-12/brake/Lap_3_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_3_Brake hit_2.png,Data/image-data/session-12/brake/Lap_3_Brake hit_2.png,True,28336,28.336,none,1.378577470779419,2.3861327171325684,2.3861327171325684,True,validation
lap_0107_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0107_throttle_01.png,Data/cnn-classes/standard_laps/lap_0107_throttle_01.png,standard_laps,1,107,12,3,throttle,1,../Data/image-data/session-12/throttle/Lap_3_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_3_Throttle hit_1.png,Data/image-data/session-12/throttle/Lap_3_Throttle hit_1.png,True,28336,28.336,none,1.378577470779419,2.3861327171325684,1.378577470779419,True,validation
lap_0107_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0107_throttle_02.png,Data/cnn-classes/standard_laps/lap_0107_throttle_02.png,standard_laps,1,107,12,3,throttle,2,../Data/image-data/session-12/throttle/Lap_3_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_3_Throttle hit_2.png,Data/image-data/session-12/throttle/Lap_3_Throttle hit_2.png,True,28336,28.336,none,1.378577470779419,2.3861327171325684,2.3861327171325684,True,validation
lap_0108_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0108_brake_01.png,Data/cnn-classes/standard_laps/lap_0108_brake_01.png,standard_laps,1,108,12,4,brake,1,../Data/image-data/session-12/brake/Lap_4_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_4_Brake hit_1.png,Data/image-data/session-12/brake/Lap_4_Brake hit_1.png,True,28228,28.228,none,1.0863780975341797,2.395291328430176,1.0863780975341797,True,validation
lap_0108_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0108_brake_02.png,Data/cnn-classes/standard_laps/lap_0108_brake_02.png,standard_laps,1,108,12,4,brake,2,../Data/image-data/session-12/brake/Lap_4_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_4_Brake hit_2.png,Data/image-data/session-12/brake/Lap_4_Brake hit_2.png,True,28228,28.228,none,1.0863780975341797,2.395291328430176,2.395291328430176,True,validation
lap_0108_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0108_throttle_01.png,Data/cnn-classes/standard_laps/lap_0108_throttle_01.png,standard_laps,1,108,12,4,throttle,1,../Data/image-data/session-12/throttle/Lap_4_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_4_Throttle hit_1.png,Data/image-data/session-12/throttle/Lap_4_Throttle hit_1.png,True,28228,28.228,none,1.0863780975341797,2.395291328430176,1.0863780975341797,True,validation
lap_0108_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0108_throttle_02.png,Data/cnn-classes/standard_laps/lap_0108_throttle_02.png,standard_laps,1,108,12,4,throttle,2,../Data/image-data/session-12/throttle/Lap_4_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_4_Throttle hit_2.png,Data/image-data/session-12/throttle/Lap_4_Throttle hit_2.png,True,28228,28.228,none,1.0863780975341797,2.395291328430176,2.395291328430176,True,validation
lap_0109_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0109_brake_01.png,Data/cnn-classes/sub_standard_laps/lap_0109_brake_01.png,sub_standard_laps,2,109,12,5,brake,1,../Data/image-data/session-12/brake/Lap_5_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_5_Brake hit_1.png,Data/image-data/session-12/brake/Lap_5_Brake hit_1.png,True,28897,28.897,none,1.7046334743499756,2.3451573848724365,1.7046334743499756,True,validation
lap_0109_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0109_brake_02.png,Data/cnn-classes/sub_standard_laps/lap_0109_brake_02.png,sub_standard_laps,2,109,12,5,brake,2,../Data/image-data/session-12/brake/Lap_5_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_5_Brake hit_2.png,Data/image-data/session-12/brake/Lap_5_Brake hit_2.png,True,28897,28.897,none,1.7046334743499756,2.3451573848724365,2.3451573848724365,True,validation
lap_0109_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0109_throttle_01.png,Data/cnn-classes/sub_standard_laps/lap_0109_throttle_01.png,sub_standard_laps,2,109,12,5,throttle,1,../Data/image-data/session-12/throttle/Lap_5_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_5_Throttle hit_1.png,Data/image-data/session-12/throttle/Lap_5_Throttle hit_1.png,True,28897,28.897,none,1.7046334743499756,2.3451573848724365,1.7046334743499756,True,validation
lap_0109_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0109_throttle_02.png,Data/cnn-classes/sub_standard_laps/lap_0109_throttle_02.png,sub_standard_laps,2,109,12,5,throttle,2,../Data/image-data/session-12/throttle/Lap_5_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_5_Throttle hit_2.png,Data/image-data/session-12/throttle/Lap_5_Throttle hit_2.png,True,28897,28.897,none,1.7046334743499756,2.3451573848724365,2.3451573848724365,True,validation
lap_0110_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0110_brake_01.png,Data/cnn-classes/optimal_laps/lap_0110_brake_01.png,optimal_laps,0,110,12,6,brake,1,../Data/image-data/session-12/brake/Lap_6_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_6_Brake hit_1.png,Data/image-data/session-12/brake/Lap_6_Brake hit_1.png,True,27971,27.971,none,1.100811243057251,2.4422802925109863,1.100811243057251,True,validation
lap_0110_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0110_brake_02.png,Data/cnn-classes/optimal_laps/lap_0110_brake_02.png,optimal_laps,0,110,12,6,brake,2,../Data/image-data/session-12/brake/Lap_6_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_6_Brake hit_2.png,Data/image-data/session-12/brake/Lap_6_Brake hit_2.png,True,27971,27.971,none,1.100811243057251,2.4422802925109863,2.4422802925109863,True,validation
lap_0110_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0110_throttle_01.png,Data/cnn-classes/optimal_laps/lap_0110_throttle_01.png,optimal_laps,0,110,12,6,throttle,1,../Data/image-data/session-12/throttle/Lap_6_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_6_Throttle hit_1.png,Data/image-data/session-12/throttle/Lap_6_Throttle hit_1.png,True,27971,27.971,none,1.100811243057251,2.4422802925109863,1.100811243057251,True,validation
lap_0110_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0110_throttle_02.png,Data/cnn-classes/optimal_laps/lap_0110_throttle_02.png,optimal_laps,0,110,12,6,throttle,2,../Data/image-data/session-12/throttle/Lap_6_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_6_Throttle hit_2.png,Data/image-data/session-12/throttle/Lap_6_Throttle hit_2.png,True,27971,27.971,none,1.100811243057251,2.4422802925109863,2.4422802925109863,True,validation
lap_0112_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0112_brake_01.png,Data/cnn-classes/standard_laps/lap_0112_brake_01.png,standard_laps,1,112,12,8,brake,1,../Data/image-data/session-12/brake/Lap_8_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_8_Brake hit_1.png,Data/image-data/session-12/brake/Lap_8_Brake hit_1.png,True,28432,28.432,none,1.529008388519287,2.435853719711304,1.529008388519287,True,validation
lap_0112_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0112_brake_02.png,Data/cnn-classes/standard_laps/lap_0112_brake_02.png,standard_laps,1,112,12,8,brake,2,../Data/image-data/session-12/brake/Lap_8_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_8_Brake hit_2.png,Data/image-data/session-12/brake/Lap_8_Brake hit_2.png,True,28432,28.432,none,1.529008388519287,2.435853719711304,2.435853719711304,True,validation
lap_0112_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0112_throttle_01.png,Data/cnn-classes/standard_laps/lap_0112_throttle_01.png,standard_laps,1,112,12,8,throttle,1,../Data/image-data/session-12/throttle/Lap_8_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_8_Throttle hit_1.png,Data/image-data/session-12/throttle/Lap_8_Throttle hit_1.png,True,28432,28.432,none,1.529008388519287,2.435853719711304,1.529008388519287,True,validation
lap_0112_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0112_throttle_02.png,Data/cnn-classes/standard_laps/lap_0112_throttle_02.png,standard_laps,1,112,12,8,throttle,2,../Data/image-data/session-12/throttle/Lap_8_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_8_Throttle hit_2.png,Data/image-data/session-12/throttle/Lap_8_Throttle hit_2.png,True,28432,28.432,none,1.529008388519287,2.435853719711304,2.435853719711304,True,validation
lap_0113_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0113_brake_01.png,Data/cnn-classes/standard_laps/lap_0113_brake_01.png,standard_laps,1,113,12,9,brake,1,../Data/image-data/session-12/brake/Lap_9_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_9_Brake hit_1.png,Data/image-data/session-12/brake/Lap_9_Brake hit_1.png,True,28294,28.294,none,1.3910863399505615,2.345015048980713,1.3910863399505615,True,validation
lap_0113_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0113_brake_02.png,Data/cnn-classes/standard_laps/lap_0113_brake_02.png,standard_laps,1,113,12,9,brake,2,../Data/image-data/session-12/brake/Lap_9_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_9_Brake hit_2.png,Data/image-data/session-12/brake/Lap_9_Brake hit_2.png,True,28294,28.294,none,1.3910863399505615,2.345015048980713,2.345015048980713,True,validation
lap_0113_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0113_throttle_01.png,Data/cnn-classes/standard_laps/lap_0113_throttle_01.png,standard_laps,1,113,12,9,throttle,1,../Data/image-data/session-12/throttle/Lap_9_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_9_Throttle hit_1.png,Data/image-data/session-12/throttle/Lap_9_Throttle hit_1.png,True,28294,28.294,none,1.3910863399505615,2.345015048980713,1.3910863399505615,True,validation
lap_0113_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0113_throttle_02.png,Data/cnn-classes/standard_laps/lap_0113_throttle_02.png,standard_laps,1,113,12,9,throttle,2,../Data/image-data/session-12/throttle/Lap_9_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_9_Throttle hit_2.png,Data/image-data/session-12/throttle/Lap_9_Throttle hit_2.png,True,28294,28.294,none,1.3910863399505615,2.345015048980713,2.345015048980713,True,validation
lap_0114_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0114_brake_01.png,Data/cnn-classes/optimal_laps/lap_0114_brake_01.png,optimal_laps,0,114,12,10,brake,1,../Data/image-data/session-12/brake/Lap_10_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_10_Brake hit_1.png,Data/image-data/session-12/brake/Lap_10_Brake hit_1.png,True,27954,27.954,none,1.5470032691955566,2.1123170852661133,1.5470032691955566,True,validation
lap_0114_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0114_brake_02.png,Data/cnn-classes/optimal_laps/lap_0114_brake_02.png,optimal_laps,0,114,12,10,brake,2,../Data/image-data/session-12/brake/Lap_10_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\brake\Lap_10_Brake hit_2.png,Data/image-data/session-12/brake/Lap_10_Brake hit_2.png,True,27954,27.954,none,1.5470032691955566,2.1123170852661133,2.1123170852661133,True,validation
lap_0114_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0114_throttle_01.png,Data/cnn-classes/optimal_laps/lap_0114_throttle_01.png,optimal_laps,0,114,12,10,throttle,1,../Data/image-data/session-12/throttle/Lap_10_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_10_Throttle hit_1.png,Data/image-data/session-12/throttle/Lap_10_Throttle hit_1.png,True,27954,27.954,none,1.5470032691955566,2.1123170852661133,1.5470032691955566,True,validation
lap_0114_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0114_throttle_02.png,Data/cnn-classes/optimal_laps/lap_0114_throttle_02.png,optimal_laps,0,114,12,10,throttle,2,../Data/image-data/session-12/throttle/Lap_10_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-12\throttle\Lap_10_Throttle hit_2.png,Data/image-data/session-12/throttle/Lap_10_Throttle hit_2.png,True,27954,27.954,none,1.5470032691955566,2.1123170852661133,2.1123170852661133,True,validation
lap_0115_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0115_brake_01.png,Data/cnn-classes/sub_standard_laps/lap_0115_brake_01.png,sub_standard_laps,2,115,13,1,brake,1,../Data/image-data/session-13/brake/Lap_1_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\brake\Lap_1_Brake hit_1.png,Data/image-data/session-13/brake/Lap_1_Brake hit_1.png,True,29143,29.143,none,2.0748109817504883,2.171182870864868,2.0748109817504883,True,train
lap_0115_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0115_brake_02.png,Data/cnn-classes/sub_standard_laps/lap_0115_brake_02.png,sub_standard_laps,2,115,13,1,brake,2,../Data/image-data/session-13/brake/Lap_1_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\brake\Lap_1_Brake hit_2.png,Data/image-data/session-13/brake/Lap_1_Brake hit_2.png,True,29143,29.143,none,2.0748109817504883,2.171182870864868,2.171182870864868,True,train
lap_0115_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0115_throttle_01.png,Data/cnn-classes/sub_standard_laps/lap_0115_throttle_01.png,sub_standard_laps,2,115,13,1,throttle,1,../Data/image-data/session-13/throttle/Lap_1_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\throttle\Lap_1_Throttle hit_1.png,Data/image-data/session-13/throttle/Lap_1_Throttle hit_1.png,True,29143,29.143,none,2.0748109817504883,2.171182870864868,2.0748109817504883,True,train
lap_0115_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0115_throttle_02.png,Data/cnn-classes/sub_standard_laps/lap_0115_throttle_02.png,sub_standard_laps,2,115,13,1,throttle,2,../Data/image-data/session-13/throttle/Lap_1_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\throttle\Lap_1_Throttle hit_2.png,Data/image-data/session-13/throttle/Lap_1_Throttle hit_2.png,True,29143,29.143,none,2.0748109817504883,2.171182870864868,2.171182870864868,True,train
lap_0116_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0116_brake_01.png,Data/cnn-classes/optimal_laps/lap_0116_brake_01.png,optimal_laps,0,116,13,2,brake,1,../Data/image-data/session-13/brake/Lap_2_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\brake\Lap_2_Brake hit_1.png,Data/image-data/session-13/brake/Lap_2_Brake hit_1.png,True,28021,28.021,none,1.1826441287994385,2.214783906936645,1.1826441287994385,True,train
lap_0116_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0116_brake_02.png,Data/cnn-classes/optimal_laps/lap_0116_brake_02.png,optimal_laps,0,116,13,2,brake,2,../Data/image-data/session-13/brake/Lap_2_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\brake\Lap_2_Brake hit_2.png,Data/image-data/session-13/brake/Lap_2_Brake hit_2.png,True,28021,28.021,none,1.1826441287994385,2.214783906936645,2.214783906936645,True,train
lap_0116_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0116_throttle_01.png,Data/cnn-classes/optimal_laps/lap_0116_throttle_01.png,optimal_laps,0,116,13,2,throttle,1,../Data/image-data/session-13/throttle/Lap_2_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\throttle\Lap_2_Throttle hit_1.png,Data/image-data/session-13/throttle/Lap_2_Throttle hit_1.png,True,28021,28.021,none,1.1826441287994385,2.214783906936645,1.1826441287994385,True,train
lap_0116_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0116_throttle_02.png,Data/cnn-classes/optimal_laps/lap_0116_throttle_02.png,optimal_laps,0,116,13,2,throttle,2,../Data/image-data/session-13/throttle/Lap_2_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\throttle\Lap_2_Throttle hit_2.png,Data/image-data/session-13/throttle/Lap_2_Throttle hit_2.png,True,28021,28.021,none,1.1826441287994385,2.214783906936645,2.214783906936645,True,train
lap_0117_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0117_brake_01.png,Data/cnn-classes/sub_standard_laps/lap_0117_brake_01.png,sub_standard_laps,2,117,13,3,brake,1,../Data/image-data/session-13/brake/Lap_3_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\brake\Lap_3_Brake hit_1.png,Data/image-data/session-13/brake/Lap_3_Brake hit_1.png,True,29015,29.015,none,1.6333818435668943,2.8785462379455566,1.6333818435668943,True,train
lap_0117_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0117_brake_02.png,Data/cnn-classes/sub_standard_laps/lap_0117_brake_02.png,sub_standard_laps,2,117,13,3,brake,2,../Data/image-data/session-13/brake/Lap_3_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\brake\Lap_3_Brake hit_2.png,Data/image-data/session-13/brake/Lap_3_Brake hit_2.png,True,29015,29.015,none,1.6333818435668943,2.8785462379455566,2.8785462379455566,True,train
lap_0117_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0117_throttle_01.png,Data/cnn-classes/sub_standard_laps/lap_0117_throttle_01.png,sub_standard_laps,2,117,13,3,throttle,1,../Data/image-data/session-13/throttle/Lap_3_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\throttle\Lap_3_Throttle hit_1.png,Data/image-data/session-13/throttle/Lap_3_Throttle hit_1.png,True,29015,29.015,none,1.6333818435668943,2.8785462379455566,1.6333818435668943,True,train
lap_0117_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\sub_standard_laps\lap_0117_throttle_02.png,Data/cnn-classes/sub_standard_laps/lap_0117_throttle_02.png,sub_standard_laps,2,117,13,3,throttle,2,../Data/image-data/session-13/throttle/Lap_3_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\throttle\Lap_3_Throttle hit_2.png,Data/image-data/session-13/throttle/Lap_3_Throttle hit_2.png,True,29015,29.015,none,1.6333818435668943,2.8785462379455566,2.8785462379455566,True,train
lap_0118_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0118_brake_01.png,Data/cnn-classes/optimal_laps/lap_0118_brake_01.png,optimal_laps,0,118,13,4,brake,1,../Data/image-data/session-13/brake/Lap_4_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\brake\Lap_4_Brake hit_1.png,Data/image-data/session-13/brake/Lap_4_Brake hit_1.png,True,28051,28.051,none,1.0624206066131592,2.3667945861816406,1.0624206066131592,True,train
lap_0118_brake_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0118_brake_02.png,Data/cnn-classes/optimal_laps/lap_0118_brake_02.png,optimal_laps,0,118,13,4,brake,2,../Data/image-data/session-13/brake/Lap_4_Brake hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\brake\Lap_4_Brake hit_2.png,Data/image-data/session-13/brake/Lap_4_Brake hit_2.png,True,28051,28.051,none,1.0624206066131592,2.3667945861816406,2.3667945861816406,True,train
lap_0118_throttle_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0118_throttle_01.png,Data/cnn-classes/optimal_laps/lap_0118_throttle_01.png,optimal_laps,0,118,13,4,throttle,1,../Data/image-data/session-13/throttle/Lap_4_Throttle hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\throttle\Lap_4_Throttle hit_1.png,Data/image-data/session-13/throttle/Lap_4_Throttle hit_1.png,True,28051,28.051,none,1.0624206066131592,2.3667945861816406,1.0624206066131592,True,train
lap_0118_throttle_02,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\optimal_laps\lap_0118_throttle_02.png,Data/cnn-classes/optimal_laps/lap_0118_throttle_02.png,optimal_laps,0,118,13,4,throttle,2,../Data/image-data/session-13/throttle/Lap_4_Throttle hit_2.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\throttle\Lap_4_Throttle hit_2.png,Data/image-data/session-13/throttle/Lap_4_Throttle hit_2.png,True,28051,28.051,none,1.0624206066131592,2.3667945861816406,2.3667945861816406,True,train
lap_0119_brake_01,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\cnn-classes\standard_laps\lap_0119_brake_01.png,Data/cnn-classes/standard_laps/lap_0119_brake_01.png,standard_laps,1,119,13,5,brake,1,../Data/image-data/session-13/brake/Lap_5_Brake hit_1.png,C:\Users\admin\Desktop\Summer Projects\F1\F1-Optimized-Cornering-Project\Data\image-data\session-13\brake\Lap_5_Brake hit_1.png,Data/image-data/session-13/brake/Lap_5_Brake hit_1.png,True,28150,28.15,none,1.1936335563659668,2.2159438133239746,1.1936335563659668,True,train
